userId,rank,title,predictedRating,genres
3,11,8 1/2 (8½) (1963),4.50303035976492,"Fantasy,Drama"
3,12,Suspiria (1977),4.425436734537078,Horror
3,13,"Bill Cosby, Himself (1983)",4.520390973365987,"Documentary,Comedy"
3,14,Oliver! (1968),4.4468452317613485,"Musical,Drama"
3,15,Dead Alive (Braindead) (1992),4.471680131675311,"Fantasy,Horror,Comedy"
3,16,"Time Machine, The (1960)",4.385588074697383,"Adventure,Sci-Fi,Action"
3,17,Wallace & Gromit: A Close Shave (1995),4.437025054153833,"Animation,Children,Comedy"
3,18,Monsoon Wedding (2001),4.502511463478299,"Romance,Comedy"
3,19,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",4.530825653517368,"Crime,Romance,Drama,Mystery,Thriller"
3,20,Don't Look Now (1973),4.415743776182321,"Thriller,Horror,Drama"
4,1,Everest (1998),4.318086281873878,"Documentary,IMAX"
4,2,Igby Goes Down (2002),4.077654374570669,"Drama,Comedy"
4,3,Suspiria (1977),4.0724157794477485,Horror
4,4,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",4.067395594496216,"Thriller,Mystery,Horror,Drama"
4,5,Band of Brothers (2001),4.065112659240769,"Drama,War,Action"
4,6,"Lord of the Rings: The Two Towers, The (2002)",3.957209276990514,"Adventure,Fantasy"
4,7,Blade Runner 2049 (2017),3.8373562980103215,Sci-Fi
4,8,Top Gun (1986),3.927201512779319,"Romance,Action"
4,9,"Lord of the Rings: The Return of the King, The (2003)",4.01194598123206,"Adventure,Drama,Fantasy,Action"
4,10,"Officer and a Gentleman, An (1982)",3.933958195324972,"Romance,Drama"
4,11,Ikiru (1952),4.003816432733273,Drama
4,12,Dead Alive (Braindead) (1992),3.9314950585607713,"Fantasy,Horror,Comedy"
4,13,Modern Times (1936),4.060851720014495,"Romance,Drama,Comedy"
4,14,Little Big Man (1970),3.770944906139093,Western
4,15,Wings of Courage (1995),3.872103293859777,"Romance,Adventure,IMAX"
4,16,Noises Off... (1992),3.9789165070277615,Comedy
4,17,"Usual Suspects, The (1995)",3.929047643361229,"Crime,Mystery,Thriller"
4,18,"Killing Fields, The (1984)",4.011700739628897,"War,Drama"
4,19,"Rocky Horror Picture Show, The (1975)",3.890172623641606,"Musical,Sci-Fi,Horror,Comedy"
4,20,8 1/2 (8½) (1963),3.9206318160860527,"Fantasy,Drama"
5,1,State and Main (2000),4.567730568896061,"Drama,Comedy"
5,2,Blackfish (2013),4.398639896708492,Documentary
5,3,Band of Brothers (2001),4.485428673802938,"Drama,War,Action"
5,4,Robin Hood (1973),4.442052295756002,"Animation,Children,Adventure,Musical,Comedy"
5,5,Little Big Man (1970),4.304744045781746,Western
5,6,"Third Man, The (1949)",4.288327870034039,"Film-Noir,Mystery,Thriller"
5,7,"Time Machine, The (1960)",4.3714431298593395,"Adventure,Sci-Fi,Action"
5,8,"Black Cat, White Cat (Crna macka, beli macor) (1998)",4.413276706287558,"Romance,Comedy"
5,9,"Ten Commandments, The (1956)",4.386538856744774,"Adventure,Drama"
5,10,"Shawshank Redemption, The (1994)",4.341029685970367,"Crime,Drama"
5,11,"Rocky Horror Picture Show, The (1975)",4.315092023080042,"Musical,Sci-Fi,Horror,Comedy"
5,12,Pride and Prejudice (1995),4.320624351599863,"Romance,Drama"
5,13,Grave of the Fireflies (Hotaru no haka) (1988),4.378400141861466,"Animation,War,Drama"
5,14,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",4.3349866853297145,"Crime,Romance,Drama,Mystery,Thriller"
5,15,Greed (1924),4.345632589174925,Drama
5,16,Life Is Beautiful (La Vita è bella) (1997),4.288570615819089,"Romance,Drama,War,Comedy"
5,17,Noises Off... (1992),4.284291832807677,Comedy
5,18,Dead Alive (Braindead) (1992),4.228000970492648,"Fantasy,Horror,Comedy"
5,19,"Bill Cosby, Himself (1983)",4.258329566531152,"Documentary,Comedy"
5,20,"Sound of Music, The (1965)",4.181277628623432,"Romance,Musical"
6,1,Little Miss Sunshine (2006),5.7710939258424,"Adventure,Drama,Comedy"
6,2,Inception (2010),5.719630511329535,"Crime,Drama,Action,Mystery,Thriller,Sci-Fi,IMAX"
6,3,"Century of the Self, The (2002)",5.570138321956209,Documentary
6,4,"Lives of Others, The (Das leben der Anderen) (2006)",5.6707594974696995,"Romance,Thriller,Drama"
6,5,Interstellar (2014),5.590516808102833,"IMAX,Sci-Fi"
6,6,Noises Off... (1992),5.60933144285683,Comedy
6,7,Pink Floyd: The Wall (1982),5.54367845992426,"Musical,Drama"
6,8,Dial M for Murder (1954),5.595553540780352,"Crime,Mystery,Thriller"
6,9,8 1/2 (8½) (1963),5.529506757229605,"Fantasy,Drama"
6,10,"Remains of the Day, The (1993)",5.653915758172289,"Romance,Drama"
6,11,Oculus (2013),5.329157588943337,Horror
6,12,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.537983346053371,"Romance,Comedy"
6,13,London Boulevard (2010),5.453147958711677,"Crime,Romance"
6,14,Coco (2017),5.38880954004382,"Adventure,Children,Animation"
6,15,Once Upon a Time in America (1984),5.440869532853346,"Crime,Drama"
6,16,"Sixth Sense, The (1999)",5.433380170010321,"Mystery,Horror,Drama"
6,17,"Time Machine, The (1960)",5.3879874471957905,"Adventure,Sci-Fi,Action"
6,18,"Bill Cosby, Himself (1983)",5.491496121170935,"Documentary,Comedy"
6,19,Juno (2007),5.535607380175891,"Romance,Drama,Comedy"
6,20,"Prestige, The (2006)",5.488658581518887,"Mystery,Sci-Fi,Thriller,Drama"
7,1,Mulholland Dr. (1999),4.859858870220624,"Romance,Mystery,Drama"
7,2,Monty Python and the Holy Grail (1975),4.723456490753197,"Adventure,Fantasy,Comedy"
7,3,Suspiria (1977),4.709218270711596,Horror
7,4,Ikiru (1952),4.793957130531336,Drama
7,5,Stories We Tell (2012),4.590223112934331,Documentary
7,6,"Femme Nikita, La (Nikita) (1990)",4.661324175828167,"Crime,Romance,Thriller,Action"
7,7,"Black Cat, White Cat (Crna macka, beli macor) (1998)",4.6814822660513515,"Romance,Comedy"
7,8,"Nightmare Before Christmas, The (1993)",4.633415860103059,"Animation,Children,Fantasy,Musical"
7,9,Band of Brothers (2001),4.641767869530724,"Drama,War,Action"
7,10,Wallace & Gromit: A Close Shave (1995),4.6598036545165105,"Animation,Children,Comedy"
7,11,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",4.741960252041882,"Crime,Romance,Drama,Mystery,Thriller"
7,12,"Ten Commandments, The (1956)",4.695060928466394,"Adventure,Drama"
7,13,Primer (2004),4.618220344916881,"Sci-Fi,Drama"
7,14,Dead Alive (Braindead) (1992),4.617350795475978,"Fantasy,Horror,Comedy"
7,15,State and Main (2000),4.614202040205396,"Drama,Comedy"
7,16,Don't Look Now (1973),4.539827011377613,"Thriller,Horror,Drama"
7,17,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",4.605497890057996,"Romance,Drama,Musical,Comedy"
7,18,Little Big Man (1970),4.382431926023514,Western
7,19,F for Fake (Vérités et mensonges) (1973),4.574386117653664,"Documentary,Mystery"
7,20,Goodfellas (1990),4.568892190414243,"Crime,Drama"
8,1,Greed (1924),5.004283665440399,Drama
8,2,Dead Alive (Braindead) (1992),4.886188659175511,"Fantasy,Horror,Comedy"
8,3,F for Fake (Vérités et mensonges) (1973),4.841270893472001,"Documentary,Mystery"
8,4,Trust (1990),4.922392454409107,"Romance,Drama,Comedy"
8,5,Little Big Man (1970),4.727669385419006,Western
8,6,Grave of the Fireflies (Hotaru no haka) (1988),4.8506928884973215,"Animation,War,Drama"
8,7,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",4.848441239380461,"Crime,Romance,Drama,Mystery,Thriller"
8,8,Everest (1998),4.8359433035997,"Documentary,IMAX"
8,9,Suspiria (1977),4.832654187464822,Horror
8,10,"Ten Commandments, The (1956)",4.892553147018941,"Adventure,Drama"
8,11,Noises Off... (1992),4.781862449631359,Comedy
8,12,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",4.7229652228318555,"Adventure,Sci-Fi,Fantasy,Action"
8,13,Mulholland Dr. (1999),4.884424684844676,"Romance,Mystery,Drama"
8,14,"Third Man, The (1949)",4.766324025331975,"Film-Noir,Mystery,Thriller"
8,15,Band of Brothers (2001),4.832026379169652,"Drama,War,Action"
8,16,8 1/2 (8½) (1963),4.811977708931687,"Fantasy,Drama"
8,17,Baraka (1992),4.7977232019154945,Documentary
8,18,State and Main (2000),4.8677676672062375,"Drama,Comedy"
8,19,"Killing Fields, The (1984)",4.852122912256986,"War,Drama"
8,20,Wallace & Gromit: A Close Shave (1995),4.708498483436429,"Animation,Children,Comedy"
9,1,Band of Brothers (2001),4.9506213273349315,"Drama,War,Action"
9,2,"Black Cat, White Cat (Crna macka, beli macor) (1998)",4.939448909371668,"Romance,Comedy"
9,3,Suspiria (1977),4.8702846173830325,Horror
9,4,Baraka (1992),4.8630416252449065,Documentary
9,5,Mulholland Dr. (1999),4.937616108904025,"Romance,Mystery,Drama"
9,6,"Fall, The (2006)",4.857602646157533,"Adventure,Fantasy,Drama"
9,7,Little Big Man (1970),4.752900792993264,Western
9,8,Four Lions (2010),4.87729360125184,"Drama,Comedy"
9,9,Grave of the Fireflies (Hotaru no haka) (1988),4.934864363453839,"Animation,War,Drama"
9,10,Noises Off... (1992),4.894410655448965,Comedy
9,11,Dead Alive (Braindead) (1992),4.80753724434204,"Fantasy,Horror,Comedy"
9,12,Greed (1924),4.8713555798305395,Drama
9,13,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",4.779061209692544,"Thriller,Mystery,Horror,Drama"
9,14,Wallace & Gromit: A Close Shave (1995),4.727982492429275,"Animation,Children,Comedy"
9,15,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",4.840291689951358,"Crime,Romance,Drama,Mystery,Thriller"
9,16,"400 Blows, The (Les quatre cents coups) (1959)",4.791556587923038,"Crime,Drama"
9,17,Modern Times (1936),4.858240917507134,"Romance,Drama,Comedy"
9,18,"Bill Cosby, Himself (1983)",4.7781204848890795,"Documentary,Comedy"
9,19,"Fountain, The (2006)",4.77131118132977,"Romance,Fantasy,Drama"
9,20,Diamonds Are Forever (1971),4.63615585636411,"Adventure,Thriller,Action"
10,1,Band of Brothers (2001),4.0251289003395225,"Drama,War,Action"
10,2,Suspiria (1977),3.9878993007481007,Horror
10,3,"Black Cat, White Cat (Crna macka, beli macor) (1998)",3.972600023295603,"Romance,Comedy"
10,4,Baraka (1992),3.898642060584955,Documentary
10,5,Mulholland Dr. (1999),3.9792558453768985,"Romance,Mystery,Drama"
10,6,State and Main (2000),3.9656798344764908,"Drama,Comedy"
10,7,Little Big Man (1970),3.789472807861196,Western
10,8,"Fall, The (2006)",3.8668444746754864,"Adventure,Fantasy,Drama"
10,9,Dead Alive (Braindead) (1992),3.877956254858428,"Fantasy,Horror,Comedy"
10,10,"Femme Nikita, La (Nikita) (1990)",3.8192958071691896,"Crime,Romance,Thriller,Action"
10,11,Grave of the Fireflies (Hotaru no haka) (1988),3.944370833277251,"Animation,War,Drama"
10,12,Primer (2004),3.8428310569898025,"Sci-Fi,Drama"
10,13,Creature Comforts (1989),3.8223482887195677,"Animation,Comedy"
10,14,Noises Off... (1992),3.889852272560984,Comedy
10,15,"400 Blows, The (Les quatre cents coups) (1959)",3.8118323355706765,"Crime,Drama"
10,16,Don't Look Now (1973),3.8065772298282448,"Thriller,Horror,Drama"
10,17,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",3.8947870370207682,"Crime,Romance,Drama,Mystery,Thriller"
10,18,Everest (1998),3.848341706587214,"Documentary,IMAX"
10,19,Ikiru (1952),3.8394654374930806,Drama
10,20,"Killing Fields, The (1984)",3.910041834634007,"War,Drama"
11,1,Grave of the Fireflies (Hotaru no haka) (1988),4.395596481806163,"Animation,War,Drama"
11,2,Blackfish (2013),4.357435513100342,Documentary
11,3,Noises Off... (1992),4.355910085433393,Comedy
11,4,Suspiria (1977),4.2934144534433045,Horror
11,5,"Fall, The (2006)",4.367090193394063,"Adventure,Fantasy,Drama"
11,6,"Rocky Horror Picture Show, The (1975)",4.33072656211242,"Musical,Sci-Fi,Horror,Comedy"
11,7,Dial M for Murder (1954),4.2125039695588,"Crime,Mystery,Thriller"
11,8,"Man from Snowy River, The (1982)",4.296437899514068,"Romance,Western,Drama"
11,9,Primer (2004),4.290519782591165,"Sci-Fi,Drama"
11,10,Life Is Beautiful (La Vita è bella) (1997),4.343970427429121,"Romance,Drama,War,Comedy"
11,11,Wallace & Gromit: A Close Shave (1995),4.292881871827163,"Animation,Children,Comedy"
11,12,State and Main (2000),4.350860833335431,"Drama,Comedy"
11,13,"Shawshank Redemption, The (1994)",4.271777460878371,"Crime,Drama"
11,14,Empire of the Sun (1987),4.2801370180183715,"Adventure,Drama,War,Action"
11,15,Greed (1924),4.289606656627795,Drama
11,16,Mulholland Dr. (1999),4.28005283106509,"Romance,Mystery,Drama"
11,17,8 1/2 (8½) (1963),4.347802122342837,"Fantasy,Drama"
11,18,"Killing Fields, The (1984)",4.343081231438416,"War,Drama"
11,19,Little Big Man (1970),4.182306567031668,Western
11,20,Dead Alive (Braindead) (1992),4.195192718652779,"Fantasy,Horror,Comedy"
12,1,"Godfather, The (1972)",4.392887301014431,"Crime,Drama"
12,2,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.24417234560953,"Romance,Comedy"
12,3,Suspiria (1977),4.243316514717386,Horror
12,4,Terminator 2: Judgment Day (1991),4.203979531120884,"Sci-Fi,Action"
12,5,Everest (1998),4.172653582526677,"Documentary,IMAX"
12,6,Mulholland Dr. (1999),4.262822970290619,"Romance,Mystery,Drama"
12,7,Band of Brothers (2001),4.22716405781644,"Drama,War,Action"
12,8,State and Main (2000),4.242565046083186,"Drama,Comedy"
12,9,"Femme Nikita, La (Nikita) (1990)",4.142401947386665,"Crime,Romance,Thriller,Action"
12,10,"Fall, The (2006)",4.12709289018907,"Adventure,Fantasy,Drama"
12,11,Ikiru (1952),4.220574311217428,Drama
12,12,"Mighty Wind, A (2003)",4.147287674281504,"Musical,Comedy"
12,13,Modern Times (1936),4.2824633854571195,"Romance,Drama,Comedy"
12,14,Brick (2005),4.188089701094293,"Crime,Film-Noir,Mystery,Drama"
12,15,Bananas (1971),4.115741226213314,"War,Comedy"
12,16,Kiss Kiss Bang Bang (2005),4.110270305322457,"Crime,Mystery,Thriller,Comedy"
12,17,Glory (1989),4.249845557614184,"War,Drama"
12,18,Monty Python's Life of Brian (1979),4.1635128400579475,Comedy
12,19,"Princess Bride, The (1987)",4.120493715207375,"Romance,Action,Adventure,Fantasy,Comedy"
12,20,"Killer, The (Die xue shuang xiong) (1989)",4.171508084074364,"Crime,Thriller,Drama,Action"
13,1,State and Main (2000),4.657331811583478,"Drama,Comedy"
13,2,Everest (1998),4.4188872056887805,"Documentary,IMAX"
13,3,"Rocky Horror Picture Show, The (1975)",4.416776052024898,"Musical,Sci-Fi,Horror,Comedy"
13,4,Band of Brothers (2001),4.422128816729555,"Drama,War,Action"
13,5,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",4.358138799412441,"Crime,Romance,Drama,Mystery,Thriller"
13,6,101 Dalmatians (One Hundred and One Dalmatians) (1961),4.238034491945635,"Adventure,Children,Animation"
13,7,"Bill Cosby, Himself (1983)",4.370210067196113,"Documentary,Comedy"
13,8,Little Big Man (1970),4.222840863408492,Western
13,9,"Ten Commandments, The (1956)",4.355237096885492,"Adventure,Drama"
13,10,Barcelona (1994),4.349247249358555,"Romance,Comedy"
13,11,A Silent Voice (2016),4.347222907126432,"Romance,Animation,Drama"
13,12,8 1/2 (8½) (1963),4.342748386066274,"Fantasy,Drama"
13,13,Noises Off... (1992),4.401888076077985,Comedy
13,14,Greed (1924),4.396426671460764,Drama
13,15,Interstellar (2014),4.299846332405586,"IMAX,Sci-Fi"
13,16,"Century of the Self, The (2002)",4.37105839243568,Documentary
13,17,"Time Machine, The (1960)",4.260792964768898,"Adventure,Sci-Fi,Action"
13,18,Dead Alive (Braindead) (1992),4.304321801613892,"Fantasy,Horror,Comedy"
13,19,"Killing, The (1956)",4.187847251113854,"Crime,Film-Noir"
13,20,"Killer, The (Die xue shuang xiong) (1989)",4.3045265105209785,"Crime,Thriller,Drama,Action"
14,1,State and Main (2000),5.8367160357454955,"Drama,Comedy"
14,2,Baraka (1992),5.72896022717524,Documentary
14,3,Suspiria (1977),5.718629847722101,Horror
14,4,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",5.787408331284736,"Crime,Romance,Drama,Mystery,Thriller"
14,5,Grave of the Fireflies (Hotaru no haka) (1988),5.809106958000673,"Animation,War,Drama"
14,6,Little Big Man (1970),5.681326826789521,Western
14,7,"Black Cat, White Cat (Crna macka, beli macor) (1998)",5.797876362182593,"Romance,Comedy"
14,8,Dead Alive (Braindead) (1992),5.739067595821981,"Fantasy,Horror,Comedy"
14,9,"Ten Commandments, The (1956)",5.725598668004966,"Adventure,Drama"
14,10,Band of Brothers (2001),5.778333309012065,"Drama,War,Action"
14,11,8 1/2 (8½) (1963),5.696096798505217,"Fantasy,Drama"
14,12,Ikiru (1952),5.765997605504484,Drama
14,13,Creature Comforts (1989),5.666133366372938,"Animation,Comedy"
14,14,Mulholland Dr. (1999),5.758722292731307,"Romance,Mystery,Drama"
14,15,Noises Off... (1992),5.712964114992145,Comedy
14,16,Don't Look Now (1973),5.621325854805801,"Thriller,Horror,Drama"
14,17,Primer (2004),5.666207973559255,"Sci-Fi,Drama"
14,18,"Time Machine, The (1960)",5.559047103523957,"Adventure,Sci-Fi,Action"
14,19,"Third Man, The (1949)",5.592984216570297,"Film-Noir,Mystery,Thriller"
14,20,Everest (1998),5.652921197033319,"Documentary,IMAX"
15,1,"Black Cat, White Cat (Crna macka, beli macor) (1998)",4.776850486581912,"Romance,Comedy"
15,2,Ikiru (1952),4.572266629113461,Drama
15,3,Suspiria (1977),4.485611345859485,Horror
15,4,Everest (1998),4.411630705234055,"Documentary,IMAX"
15,5,"Matrix, The (1999)",4.398867190278583,"Thriller,Sci-Fi,Action"
15,6,Mulholland Dr. (1999),4.466201431441508,"Romance,Mystery,Drama"
15,7,"Bill Cosby, Himself (1983)",4.391170652180323,"Documentary,Comedy"
15,8,Little Big Man (1970),4.2318511086924335,Western
15,9,Dead Alive (Braindead) (1992),4.3602978294672905,"Fantasy,Horror,Comedy"
15,10,Don't Look Now (1973),4.352567184456903,"Thriller,Horror,Drama"
15,11,Yojimbo (1961),4.301279512144486,"Adventure,Action"
15,12,Grave of the Fireflies (Hotaru no haka) (1988),4.328530748941309,"Animation,War,Drama"
15,13,True Romance (1993),4.2776766814964695,"Crime,Thriller"
15,14,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",4.376621269710269,"Romance,Drama,Musical,Comedy"
15,15,"Nightmare Before Christmas, The (1993)",4.211753493061312,"Animation,Children,Fantasy,Musical"
15,16,"Fall, The (2006)",4.277732949506671,"Adventure,Fantasy,Drama"
15,17,Bill Burr: You People Are All the Same (2012),4.348670280388936,Comedy
15,18,Once Were Warriors (1994),4.3333478418222064,"Crime,Drama"
15,19,"Third Man, The (1949)",4.218564654436134,"Film-Noir,Mystery,Thriller"
15,20,JFK (1991),4.324396716271524,"Mystery,Thriller,Drama"
16,1,"Postman, The (Postino, Il) (1994)",4.494936760055496,"Romance,Drama,Comedy"
16,2,"Sound of Music, The (1965)",4.187067187007878,"Romance,Musical"
16,3,"Rocky Horror Picture Show, The (1975)",4.081986337784988,"Musical,Sci-Fi,Horror,Comedy"
16,4,Grave of the Fireflies (Hotaru no haka) (1988),3.9754774849311034,"Animation,War,Drama"
16,5,Little Big Man (1970),3.8767125684893964,Western
16,6,Baraka (1992),3.871451132043642,Documentary
16,7,Robin Hood (1973),3.9756756898626398,"Animation,Children,Adventure,Musical,Comedy"
16,8,12 Angry Men (1957),3.9720370426371923,Drama
16,9,"Night of the Hunter, The (1955)",3.8942865395451456,"Film-Noir,Thriller,Drama"
16,10,Drop Dead Gorgeous (1999),3.8218084974616113,Comedy
16,11,Dangerous Liaisons (1988),3.9629665724396164,"Romance,Drama"
16,12,Shadow of a Doubt (1943),3.87098124366253,"Crime,Thriller,Drama"
16,13,Crimes and Misdemeanors (1989),3.842728525527402,"Crime,Drama,Comedy"
16,14,Bringing Up Baby (1938),3.908844689158742,"Romance,Comedy"
16,15,Primer (2004),3.833519905088756,"Sci-Fi,Drama"
16,16,Wild Tales (2014),3.8310092507812366,"Thriller,Drama,Comedy"
16,17,Beautiful Girls (1996),4.011487282217683,"Romance,Drama,Comedy"
16,18,Star Wars: Episode VII - The Force Awakens (2015),3.648514391494912,"Action,Sci-Fi,Adventure,IMAX,Fantasy"
16,19,7:35 in the Morning (2003),3.5600492660931313,(no genres listed)
16,20,"Host, The (Gwoemul) (2006)",3.80325861527255,"Horror,Drama,Thriller,Sci-Fi,Comedy"
17,1,Band of Brothers (2001),5.11450561147398,"Drama,War,Action"
17,2,Suspiria (1977),5.014167847177645,Horror
17,3,State and Main (2000),5.0809827285351545,"Drama,Comedy"
17,4,Everest (1998),4.895169624749322,"Documentary,IMAX"
17,5,"Femme Nikita, La (Nikita) (1990)",4.928277692005777,"Crime,Romance,Thriller,Action"
17,6,Mulholland Dr. (1999),4.945610927974146,"Romance,Mystery,Drama"
17,7,"Black Cat, White Cat (Crna macka, beli macor) (1998)",4.9561951195209435,"Romance,Comedy"
17,8,"Ten Commandments, The (1956)",4.939778044719157,"Adventure,Drama"
17,9,Primer (2004),4.915975677108384,"Sci-Fi,Drama"
17,10,Trust (1990),5.039429482447814,"Romance,Drama,Comedy"
17,11,Greed (1924),4.959908373562071,Drama
17,12,"Killing Fields, The (1984)",5.008271078878734,"War,Drama"
17,13,Little Big Man (1970),4.716723138339025,Western
17,14,Creature Comforts (1989),4.83970719462005,"Animation,Comedy"
17,15,Noises Off... (1992),4.879505386369353,Comedy
17,16,8 1/2 (8½) (1963),4.867580574955078,"Fantasy,Drama"
17,17,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",4.908826609586897,"Crime,Romance,Drama,Mystery,Thriller"
17,18,Black Christmas (1974),4.785648298220746,"Mystery,Horror,Thriller"
17,19,Dead Alive (Braindead) (1992),4.784934887077656,"Fantasy,Horror,Comedy"
17,20,"Godfather, The (1972)",4.8517694063618775,"Crime,Drama"
18,1,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.8070808899302415,"Adventure,Fantasy,Animation"
18,2,Baraka (1992),4.752608914673434,Documentary
18,3,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",4.741694675468871,"Crime,Romance,Drama,Mystery,Thriller"
18,4,Wallace & Gromit: A Close Shave (1995),4.762038250490465,"Animation,Children,Comedy"
18,5,Ikiru (1952),4.7171078787390845,Drama
18,6,Suspiria (1977),4.590340071302051,Horror
18,7,Little Big Man (1970),4.563648168005234,Western
18,8,"Black Cat, White Cat (Crna macka, beli macor) (1998)",4.609291261943194,"Romance,Comedy"
18,9,State and Main (2000),4.69632300077656,"Drama,Comedy"
18,10,Grave of the Fireflies (Hotaru no haka) (1988),4.608744629220074,"Animation,War,Drama"
18,11,"Ten Commandments, The (1956)",4.665336502252671,"Adventure,Drama"
18,12,Dead Alive (Braindead) (1992),4.590854758458067,"Fantasy,Horror,Comedy"
18,13,"Man from Snowy River, The (1982)",4.570018813253866,"Romance,Western,Drama"
18,14,"Rocky Horror Picture Show, The (1975)",4.529299052708114,"Musical,Sci-Fi,Horror,Comedy"
18,15,Mulholland Dr. (1999),4.598623723557615,"Romance,Mystery,Drama"
18,16,Heartbreak Ridge (1986),4.437229423030491,"War,Action"
18,17,Empire of the Sun (1987),4.533275601654441,"Adventure,Drama,War,Action"
18,18,Primer (2004),4.5273032745662976,"Sci-Fi,Drama"
