userId,movieId,rating,timestamp
46,305,5,883614766
46,262,5,883614766
46,748,5,883614645
46,333,5,883611374
46,286,5,883611352
46,690,5,883611274
47,340,5,879439078
47,302,5,879439040
47,305,5,879439040
47,262,5,879439040
47,327,4,879440360
47,301,4,879440333
47,306,4,879439113
47,307,4,879439112
47,303,4,879439112
47,321,4,879439040
48,661,5,879434954
48,187,5,879434954
48,511,5,879434954
48,195,5,879434954
48,181,5,879434954
48,528,5,879434954
48,209,5,879434954
48,191,5,879434954
48,98,5,879434954
48,132,5,879434886
49,93,5,888068912
49,209,5,888068877
49,428,5,888068791
49,433,5,888068739
49,47,5,888068715
49,175,5,888068715
49,154,5,888068715
49,168,5,888068686
49,657,5,888068032
49,151,5,888067727
50,1008,5,877052805
50,253,5,877052550
50,1084,5,877052501
50,508,5,877052438
50,1010,5,877052329
50,475,5,877052167
50,324,5,877052008
50,319,5,877051687
50,123,4,877052958
50,544,4,877052937
51,83,5,883498937
51,172,5,883498936
51,144,5,883498894
51,173,5,883498844
51,50,5,883498685
51,181,5,883498655
51,64,4,883498936
51,210,4,883498844
51,136,4,883498756
51,203,4,883498685
52,191,5,882923031
52,318,5,882922974
52,498,5,882922948
52,527,5,882922927
52,463,5,882922927
52,657,5,882922833
52,531,5,882922833
52,427,5,882922833
52,22,5,882922833
52,277,5,882922661
53,628,5,879443253
53,15,5,879443027
53,174,5,879442561
53,100,5,879442537
53,199,5,879442384
53,64,5,879442384
53,121,4,879443329
53,546,4,879443329
53,1087,4,879443329
53,281,4,879443288
54,272,5,890608175
54,268,5,883963510
54,871,5,880938547
54,475,5,880937251
54,411,5,880936296
54,147,5,880935959
54,117,5,880935384
54,676,5,880935294
54,742,5,880934806
54,741,5,880931687
55,144,5,878176398
55,89,5,878176398
55,79,5,878176398
55,22,5,878176397
55,118,5,878176134
55,273,5,878176047
55,56,4,878176397
55,174,4,878176397
55,181,4,878176237
55,50,4,878176005
56,62,5,892910890
56,144,5,892910796
56,172,5,892737191
56,174,5,892737191
56,423,5,892737191
56,181,5,892737154
56,432,5,892737154
56,50,5,892737154
56,237,5,892679540
56,121,5,892679480
57,199,5,883698646
57,304,5,883698581
57,744,5,883698581
57,100,5,883698581
57,222,5,883698581
57,763,5,883698581
57,295,5,883698581
57,258,5,883698581
57,1,5,883698581
57,318,5,883698580
58,191,5,892791893
58,367,5,892243053
58,168,5,891611548
58,1101,5,890421373
58,171,5,884663379
58,213,5,884663379
58,175,5,884663324
58,272,5,884647314
58,1097,5,884504973
58,56,5,884305369
59,550,5,888206605
59,101,5,888206605
59,403,5,888206605
59,559,5,888206562
59,219,5,888206485
59,640,5,888206445
59,218,5,888206409
59,1005,5,888206363
59,642,5,888206254
59,53,5,888206161
60,736,5,883327923
60,60,5,883327734
60,735,5,883327711
60,265,5,883327591
60,745,5,883327442
60,506,5,883327441
60,434,5,883327368
60,510,5,883327174
60,212,5,883327087
60,135,5,883327087
61,347,5,892302120
61,300,5,891206407
61,328,5,891206371
61,304,4,891220884
61,1127,4,891206274
61,310,4,891206194
61,258,4,891206125
61,678,3,892302309
61,323,3,891206450
61,751,3,891206274
62,421,5,879375716
62,380,5,879375626
62,433,5,879375588
62,182,5,879375169
62,528,5,879375080
62,132,5,879375022
62,83,5,879375000
62,164,5,879374946
62,173,5,879374732
62,521,5,879374706
63,250,5,875747789
63,1137,5,875747556
63,1007,5,875747368
63,100,5,875747319
63,116,5,875747319
63,813,5,875747265
63,301,5,875747010
63,300,4,875748326
63,405,4,875748109
63,10,4,875748004
64,230,5,889739994
64,1141,5,889739834
64,778,5,889739806
64,10,5,889739733
64,436,5,889739625
64,179,5,889739460
64,175,5,889739415
64,633,5,889739243
64,168,5,889739243
64,70,5,889739158
65,676,5,879217689
65,318,5,879217689
65,239,5,879217689
65,48,5,879217689
65,50,5,879217689
65,215,5,879217689
65,87,5,879217689
65,77,5,879217689
65,392,5,879217689
65,178,5,879217689
66,181,5,883601425
66,742,5,883601388
66,471,5,883601296
66,50,5,883601236
66,300,5,883601089
66,249,4,883602158
66,763,4,883602094
66,280,4,883602044
66,281,4,883602044
66,535,4,883602044
67,405,5,875379794
67,7,5,875379794
67,117,5,875379794
67,240,5,875379566
67,1093,5,875379419
67,64,5,875379211
67,833,4,875379794
67,24,4,875379729
67,472,4,875379706
67,121,4,875379683
68,178,5,876974755
68,237,5,876974133
68,50,5,876973969
68,275,5,876973969
68,475,5,876973917
68,276,5,876973884
68,181,5,876973884
68,258,5,876973692
68,286,5,876973692
68,1028,4,876974430
69,12,5,882145567
69,174,5,882145548
69,42,5,882145548
69,197,5,882145548
69,172,5,882145548
69,234,5,882145505
69,56,5,882145428
69,48,5,882145428
69,98,5,882145375
69,256,5,882126156
70,143,5,884149431
70,511,5,884067855
70,423,5,884066910
70,174,5,884065782
70,588,5,884065528
70,419,5,884065035
70,483,5,884064444
70,228,5,884064269
70,172,5,884064217
70,298,5,884064134
71,197,5,885016990
71,65,5,885016961
71,56,5,885016930
71,923,5,885016882
71,168,5,885016641
71,357,5,885016495
71,89,5,880864462
71,462,5,877319567
71,257,5,877319414
71,14,5,877319375
72,198,5,880037881
72,45,5,880037853
72,134,5,880037793
72,480,5,880037768
72,493,5,880037768
72,161,5,880037703
72,195,5,880037702
72,427,5,880037702
72,127,5,880037702
72,318,5,880037702
73,81,5,888626415
73,135,5,888626371
73,171,5,888626199
73,179,5,888626041
73,357,5,888626007
73,59,5,888625980
73,187,5,888625934
73,197,5,888625934
73,518,5,888625835
73,175,5,888625785
74,313,5,888333219
74,272,5,888333194
74,340,5,888333194
74,315,5,888333194
74,15,4,888333542
74,13,4,888333542
74,508,4,888333542
74,9,4,888333458
74,7,4,888333458
74,276,4,888333458
75,190,5,884051948
75,496,5,884051921
75,56,5,884051921
75,79,5,884051893
75,271,5,884051635
75,460,5,884050829
75,411,5,884050760
75,410,5,884050661
75,1017,5,884050502
75,151,5,884050502
76,513,5,882606305
76,200,5,882606216
76,172,5,882606080
76,517,5,882129432
76,1154,5,878100710
76,64,5,875498777
76,137,5,875498777
76,474,5,875498278
76,96,5,875312034
76,150,5,875028880
77,52,5,884753203
77,28,5,884753061
77,42,5,884752948
77,519,5,884752874
77,179,5,884752806
77,173,5,884752689
77,523,5,884752582
77,498,5,884734016
77,199,5,884733988
77,238,5,884733965
78,237,5,879634264
78,1160,5,879634134
78,880,5,879633600
78,301,5,879633467
78,412,4,879634223
78,411,4,879634223
78,93,4,879633766
78,255,4,879633745
78,257,4,879633721
78,289,4,879633567
79,7,5,891272016
79,10,5,891271901
79,124,5,891271870
79,582,5,891271806
79,269,5,891271792
79,286,5,891271792
79,813,5,891271792
79,325,5,891271792
79,1022,5,891271792
79,306,5,891271792
80,466,5,887401701
80,208,5,887401604
80,205,5,887401533
80,86,5,887401496
80,64,5,887401475
80,100,5,887401453
80,215,5,887401353
80,483,5,887401328
80,237,4,887401732
80,58,4,887401677
81,98,5,876534854
81,318,5,876534817
81,79,5,876534817
81,186,5,876534783
81,591,5,876534124
81,25,5,876533946
81,282,5,876533619
81,475,5,876533504
81,3,4,876592546
81,1,4,876534949
82,64,5,878770169
82,588,5,878769917
82,483,5,878769888
82,660,5,878769848
82,168,5,878769748
82,430,5,878769703
82,603,5,878769479
82,174,5,878769478
82,435,5,878769409
82,523,5,878769373
83,82,5,887665423
83,663,5,887665423
83,405,5,887665423
83,755,5,887665423
83,393,5,887665423
83,79,5,887665423
83,255,5,887665422
83,64,5,887665422
83,38,5,887665422
83,265,5,880308186
84,543,5,883453713
84,486,5,883453664
84,528,5,883453617
84,265,5,883453617
84,194,5,883453617
84,318,5,883453617
84,87,5,883453587
84,529,5,883453108
84,70,5,883452906
84,12,5,883452874
85,464,5,882996119
85,705,5,882994912
85,419,5,882819427
85,124,5,882813248
85,50,5,882813248
85,99,5,880838306
85,199,5,879829438
85,127,5,879829301
85,515,5,879829265
85,709,5,879828941
86,270,5,879570974
86,683,5,879570974
86,889,5,879570973
86,1175,5,879570973
86,1176,5,879570973
86,258,5,879570366
86,259,4,879570423
86,327,4,879570218
86,888,4,879570218
86,242,4,879569486
87,1189,5,879877951
87,491,5,879877930
87,132,5,879877930
87,97,5,879877825
87,496,5,879877709
87,196,5,879877681
87,944,5,879876848
87,211,5,879876812
87,186,5,879876734
87,153,5,879876703
88,881,5,891038103
88,261,5,891038103
88,886,5,891038103
88,1191,5,891038103
88,326,5,891038103
88,354,5,891037708
88,311,5,891037336
88,904,5,891037276
88,286,5,891037111
88,898,4,891037859
89,187,5,879461246
89,246,5,879461219
89,936,5,879461219
89,813,5,879461219
89,257,5,879461219
89,268,5,879461219
89,269,5,879461219
89,880,5,879461219
89,50,5,879461219
89,1,5,879461219
90,141,5,891385899
90,218,5,891385899
90,966,5,891385843
90,30,5,891385843
90,964,5,891385843
90,662,5,891385842
90,708,5,891385787
90,1199,5,891385652
90,52,5,891385522
90,661,5,891385522
91,234,5,891439503
91,82,5,891439386
91,50,5,891439386
91,357,5,891439271
91,181,5,891439243
91,511,5,891439243
91,210,5,891439208
91,22,5,891439208
91,603,5,891439171
91,176,5,891439130
92,313,5,887042925
92,508,5,886443416
92,71,5,875654888
92,433,5,875654665
92,174,5,875654189
92,238,5,875654159
92,8,5,875654159
92,223,5,875653723
92,640,5,875653579
92,518,5,875653579
93,15,5,888705388
93,1,5,888705321
93,477,5,888705053
93,235,4,888705939
93,476,4,888705879
93,815,4,888705761
93,845,4,888705321
93,222,4,888705295
93,275,4,888705224
93,14,4,888705200
94,170,5,891725362
94,153,5,891725333
94,390,5,891725333
94,651,5,891725332
94,157,5,891725332
94,214,5,891725332
94,428,5,891725332
94,156,5,891725332
94,921,5,891725332
94,959,5,891725332
95,404,5,888954513
95,485,5,888954129
95,328,5,888953921
95,471,5,884266051
95,83,5,880573288
95,747,5,880573288
95,91,5,880573288
95,170,5,880573288
95,94,5,880573288
95,71,5,880573288
96,1232,5,884404017
96,1154,5,884403993
96,170,5,884403866
96,185,5,884403866
96,7,5,884403811
96,100,5,884403758
96,265,5,884403758
96,181,5,884403687
96,1,5,884403574
96,198,5,884403465
97,32,5,884239791
97,663,5,884239791
97,670,5,884239744
97,208,5,884239744
97,96,5,884239712
97,153,5,884239686
97,919,5,884239616
97,175,5,884239616
97,69,5,884239616
97,23,5,884239553
98,629,5,880499111
98,25,5,880499111
98,116,5,880499053
98,517,5,880498990
98,523,5,880498967
98,435,5,880498967
98,514,5,880498898
98,194,5,880498898
98,659,5,880498861
98,428,5,880498834
99,273,5,886780105
99,780,5,886780007
99,4,5,886519097
99,64,5,885680578
99,12,5,885680458
99,168,5,885680374
99,181,5,885680138
99,11,5,885680138
99,50,5,885679998
99,172,5,885679952
100,315,5,891375557
100,316,5,891375313
100,313,5,891374706
100,690,4,891375629
100,272,4,891375629
100,1235,4,891375454
100,898,4,891375454
100,355,4,891375313
100,294,4,891375313
100,691,4,891375260
101,237,5,877137015
101,405,4,877137015
101,121,4,877137015
101,181,4,877137015
101,257,4,877137015
101,255,4,877137015
101,288,4,877137015
101,125,4,877137015
101,546,4,877137015
101,866,4,877137015
102,202,4,892991269
102,175,4,892991117
102,208,4,888803537
102,186,4,888803487
102,204,4,888803487
102,447,4,888803002
102,98,4,888802939
102,449,4,888802176
102,227,4,888801673
102,228,4,888801465
103,126,5,880420002
103,50,5,880416864
103,56,5,880416602
103,255,5,880416423
103,527,5,880416238
103,96,4,880422009
103,487,4,880421001
103,144,4,880420510
103,471,4,880416921
103,301,4,880416704
104,181,5,888465972
104,50,5,888465972
104,15,5,888465413
104,150,5,888465225
104,750,5,888442171
104,269,5,888441878
104,302,5,888441877
104,290,4,888465739
104,1012,4,888465708
104,283,4,888465582
105,258,5,889214306
105,270,5,889214245
105,313,5,889214193
105,302,5,889214193
105,327,4,889214406
105,288,4,889214335
105,286,4,889214306
105,272,4,889214284
105,268,4,889214268
105,324,4,889214245
106,216,5,881452998
106,191,5,881451453
106,97,5,881450810
106,194,5,881450758
106,162,5,881450758
106,196,5,881450578
106,165,5,881450536
106,318,5,881449830
106,313,4,888706075
106,275,4,883877219
107,902,5,891264501
107,340,5,891264356
107,269,5,891264267
107,312,4,891264535
107,258,4,891264466
107,268,4,891264387
107,305,4,891264327
107,302,4,891264296
107,325,3,891264659
107,264,3,891264598
108,515,5,879879941
108,137,5,879879941
108,10,5,879879834
108,7,5,879879812
108,275,5,879879739
108,14,5,879879720
108,319,5,879879662
108,290,4,879880076
108,718,4,879879985
108,281,4,879879985
109,388,5,880583308
109,373,5,880583241
109,451,5,880583192
109,665,5,880582384
109,627,5,880582133
109,449,5,880581987
109,636,5,880581817
109,403,5,880581719
109,67,5,880580719
109,227,5,880579417
110,161,5,886988631
110,313,5,886987183
110,94,4,886989473
110,790,4,886989399
110,41,4,886989399
110,88,4,886988967
110,692,4,886988937
110,739,4,886988937
110,451,4,886988909
110,421,4,886988873
111,302,5,891679971
111,269,5,891679692
111,315,5,891679692
111,286,4,891680076
111,301,4,891680028
111,333,4,891680028
111,311,4,891680028
111,328,4,891679939
111,313,4,891679901
111,242,4,891679901
112,316,5,892439693
112,346,5,891307980
112,306,5,891299783
112,315,5,891299783
112,272,5,886398204
112,312,5,884992872
112,289,5,884992690
112,887,5,884992444
112,313,5,884992444
112,339,4,892439990
113,595,5,875936424
113,976,5,875936424
113,979,5,875936424
113,975,5,875936424
113,326,5,875935609
113,255,5,875935609
113,257,5,875935609
113,874,5,875935338
113,303,5,875935244
113,1251,5,875325377
114,522,5,881309662
114,179,5,881260611
114,183,5,881260545
114,1104,5,881260352
114,176,5,881260203
114,474,5,881260170
114,89,5,881260024
114,175,5,881259955
114,100,5,881259927
114,172,5,881259495
115,178,5,881172246
115,530,5,881172117
115,511,5,881172117
115,177,5,881172117
115,89,5,881172049
115,50,5,881172049
115,13,5,881171983
115,8,5,881171982
115,234,5,881171982
115,12,5,881171982
116,344,5,892683820
116,313,5,886978155
116,187,5,886310197
116,180,5,886310197
116,268,5,886310197
116,519,5,886310197
116,11,5,886310197
116,56,5,886310197
116,127,5,876454257
116,203,5,876453915
117,298,5,886020525
117,222,5,886020290
117,751,5,886018996
117,313,5,886018980
117,179,5,881012776
117,172,5,881012623
117,421,5,881012601
117,168,5,881012550
117,96,5,881012530
117,195,5,881012255
118,218,5,875385386
118,164,5,875385386
118,288,5,875385386
118,675,5,875385386
118,919,5,875385386
118,223,5,875385386
118,320,5,875385386
118,641,5,875385386
118,258,5,875385386
118,234,5,875385386
119,451,5,891286958
119,354,5,890626231
119,1160,5,887038711
119,1166,5,887038711
119,727,5,887038711
119,272,5,886611471
119,196,5,886177162
119,25,5,886177013
119,1137,5,886176922
119,111,5,886176779
120,25,5,889490370
120,258,5,889490124
120,286,5,889489943
120,515,5,889489772
120,405,4,889490580
120,742,4,889490549
120,744,4,889490522
120,125,4,889490447
120,1,4,889490412
120,924,4,889490290
121,717,5,891390688
121,25,5,891390316
121,14,5,891390014
121,57,5,891390014
121,181,5,891390014
121,257,5,891390014
121,50,5,891390014
121,12,5,891390014
121,9,5,891390013
121,313,5,891390013
122,1044,5,879270923
122,715,5,879270741
122,1113,5,879270677
122,582,5,879270644
122,469,5,879270644
122,70,5,879270606
122,708,5,879270605
122,212,5,879270567
122,46,5,879270567
122,464,5,879270541
123,285,5,879873830
123,9,5,879873726
123,432,5,879873120
123,192,5,879873119
123,504,5,879872948
123,135,5,879872868
123,485,5,879872792
123,165,5,879872672
123,14,5,879872540
123,143,5,879872406
124,11,5,890287645
124,166,5,890287645
124,154,5,890287645
124,168,5,890287645
124,96,4,890399864
124,195,4,890399864
124,98,4,890287822
124,616,4,890287645
124,226,4,890287645
124,550,4,890287645
125,94,5,892839065
125,67,5,892838865
125,90,5,892838623
125,239,5,892838375
125,73,5,892838288
125,202,5,892836523
125,945,5,892836465
125,195,5,892836465
125,222,5,892836465
125,87,5,892836464
126,878,5,887938392
126,884,5,887938392
126,337,5,887938392
126,681,5,887938392
126,353,5,887938392
126,266,5,887938392
126,881,5,887938392
126,1175,5,887856958
126,243,5,887855342
126,340,5,887854982
127,380,5,884364950
127,450,5,884364950
127,62,5,884364950
127,229,5,884364867
127,222,5,884364866
127,271,5,884364866
127,228,5,884364866
127,230,5,884364866
127,243,5,884364764
127,343,5,884364151
128,955,5,879969064
128,118,5,879968896
128,161,5,879968896
128,942,5,879968742
128,265,5,879968663
128,736,5,879968352
128,82,5,879968185
128,838,5,879968164
128,487,5,879968029
128,378,5,879967804
129,906,5,883245310
129,286,5,883243934
129,1176,4,883244059
129,269,4,883244011
129,272,4,883243972
129,242,4,883243972
129,302,4,883243934
129,304,3,883244707
129,327,3,883244060
129,311,3,883244059
130,272,5,888962577
130,752,5,888211864
130,354,5,888211701
130,538,5,884623983
130,895,5,884623799
130,751,5,884623756
130,313,5,884623736
130,176,5,881536127
130,77,5,880396792
130,816,5,880396518
131,750,5,883681723
131,313,5,883681723
131,302,5,883681723
131,285,5,883681723
131,276,5,883681723
131,251,5,883681723
131,242,5,883681723
131,269,5,883681723
131,9,5,883681723
131,536,5,883681723
132,922,5,891278996
132,56,5,891278996
132,664,5,891278996
132,137,4,891278996
132,124,4,891278996
132,154,4,891278996
132,523,4,891278996
132,521,4,891278996
132,251,4,891278996
132,285,4,891278996
133,271,5,890588766
133,272,5,890588672
133,258,5,890588639
133,316,4,890588928
133,269,4,890588766
133,749,4,890588720
133,750,4,890588720
133,308,4,890588639
133,306,4,890588612
133,315,4,890588524
134,1,5,891732756
134,15,5,891732726
134,748,5,891732365
134,751,5,891732335
134,326,5,891732296
134,313,5,891732150
134,338,4,891732532
134,316,4,891732418
134,879,4,891732393
134,294,4,891732365
135,98,5,879857765
135,77,4,879858003
135,470,4,879857931
135,581,4,879857931
135,642,4,879857868
135,443,4,879857868
135,504,4,879857843
135,228,4,879857797
135,185,4,879857797
135,939,4,879857797
136,525,5,882848925
136,318,5,882848820
136,647,5,882848783
136,515,5,882694387
136,116,5,882693723
136,744,5,882693569
136,276,5,882693489
136,124,5,882693489
136,9,5,882693429
136,127,5,882693404
137,261,5,882805603
137,172,5,881433719
137,385,5,881433719
137,89,5,881433719
137,144,5,881433689
137,55,5,881433689
137,195,5,881433689
137,183,5,881433689
137,79,5,881433689
137,174,5,881433654
138,238,5,879024382
138,474,5,879024327
138,483,5,879024280
138,26,5,879024232
138,435,5,879024232
138,12,5,879024232
138,56,5,879024232
138,45,5,879024232
138,194,5,879024184
138,318,5,879024183
139,127,5,879538578
139,475,5,879538415
139,297,5,879538275
139,100,5,879538199
139,744,5,879538169
139,303,5,879538021
139,1233,5,879537844
139,458,4,879538578
139,150,4,879538327
139,676,4,879538275
140,303,5,879013684
140,286,5,879013617
